tconst,primaryTitle,startYear,runtimeMinutes,number_of_languages,budget,is_in_collection,release_month,popular_actors_count,rated_unknown,rated_R,rated_MA,rated_Unrated,rated_PG,rated_TV-14,rated_PG-13,rated_G,genre_unknown,genre_Comedy,genre_Adventure,genre_Horror,genre_Action,genre_Crime,genre_Documentary,genre_Drama,genre_Mystery,genre_Romance,genre_Thriller,AverageRating,rating_bins
tt10038830,Roses. Film-Cabaret,2021,78,4,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.3,4
tt10039338,Once a Year on Blackpool Sands,2021,105,3,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.3,4
tt10039344,Countdown,2019,90,40,6500000,0,10,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5.4,1
tt10039354,JerryMaya's Detective Agency: The Secret of the Train Robber,2020,82,10,0,1,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,5.2,1
tt10039364,Mamma Moo Finds Her Way Home,2021,65,11,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,3
tt10039468,My Stupid Boss 2,2019,96,4,0,1,3,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6.6,2
tt10039524,Luxor,2020,85,11,0,0,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5.2,1
tt10039642,In the Cold Dark Night,2020,82,5,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.1,4
tt10040610,Village of the Missing,2019,0,5,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.3,2
tt10040978,12 O'Clock,2021,155,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3.1,0
tt10041438,My Name Is Violeta,2019,75,6,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.4,2
tt10041952,Winter Journey,2019,87,8,0,0,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.5,3
tt10041978,Gonarezhou: The Movie,2020,100,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.6,4
tt10042590,El verano que vivimos,2020,119,8,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5.9,1
tt10042622,They Who Surround Us,2020,88,7,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.0,2
tt10042788,Promises,2021,113,15,0,0,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.3,1
tt10042868,Generation Wrecks,2021,112,3,0,0,9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.2,4
tt10043458,The Whisper of Silence,2020,93,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.4,3
tt10043660,Engaged in Vegas,2021,79,4,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.1,1
tt10043742,Jiyan,2019,71,5,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.0,2
tt10043746,Humba Dreams,2019,75,7,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.1,3
tt10043770,Growing Up Milwaukee,2020,115,4,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.1,3
tt10043990,Lo peor de los deseos,2018,93,2,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.6,1
tt10044000,Snow to Sand,2019,60,3,55000,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.6,1
tt10044040,Revenge for Daddy,2020,0,6,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.7,0
tt10044182,Block Z,2020,101,11,646955,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,5.5,1
tt10044220,Zagreb Equinox,2019,94,5,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.3,3
tt10044704,Between Maybes,2019,107,6,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6.2,2
tt10044946,A Trip with Your Wife,2021,95,3,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.2,2
tt10045002,Bhavachitra,2022,146,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9.4,4
tt10045014,Rangu,2018,156,2,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.4,1
tt10045136,War of Art,2019,102,11,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0,3
tt10045434,The Door,2019,110,9,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6.9,2
tt10046208,La vida en común,2019,70,4,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6.3,2
tt10046236,Alem-i Cin 2,2019,93,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0,0
tt10046522,Sinner,2019,100,4,0,0,10,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5.9,1
tt10046694,Fabulous,2019,112,11,3140000,0,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.1,2
tt10047356,Eises Kälte - Frozen in Time,2018,92,2,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.2,1
tt10047904,Darkling,2022,104,10,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.1,3
tt10047958,Bad President,2021,90,9,0,0,9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.3,0
tt10048128,Maurice Hines: Bring Them Back,2019,92,2,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.5,4
tt10048376,Ya podaryu tebe pobedu,2019,101,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.6,0
tt10048556,Staged Killer,2019,88,13,240000,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.6,0
tt10049110,Die Wiese,2019,93,4,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.8,3
tt10049262,James & Pat & Dave,2020,107,7,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4.5,0
tt10049848,Once Upon a Time in Deadwood,2019,85,7,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.9,0
tt10050098,Mr Misfortune,2019,82,4,10000,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.3,2
tt10050274,Mystified,2019,86,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.7,1
tt10050608,Drama,2019,117,3,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.5,2
tt10050722,Thing I Don't Get,2018,71,2,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.0,3
tt10050766,Brené Brown: The Call to Courage,2019,76,6,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7.7,3
tt10050782,Grass is Greener,2019,97,6,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.1,3
tt10050816,Fiancées,2019,81,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.6,2
tt10051000,Sans soleil,2021,99,1,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.2,1
tt10051088,Operation Curveball,2020,108,12,0,0,9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6.9,2
tt10051320,Adopted in Danger,2019,90,9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,1
tt10051586,Scare Attraction,2019,72,3,0,0,8,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,3.1,0
tt10052156,Shell and Joint,2019,154,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.8,1
tt10052290,Faustina: Love and Mercy,2019,107,12,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.4,2
tt10052928,Black Fox: Age of the Ninja,2019,92,6,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5.0,1
tt10053426,Bad Nun: Deadly Vows,2019,89,9,0,1,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.1,0
tt10054316,Guest House,2020,84,19,0,0,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.4,0
tt10054544,VI,2019,70,2,3500,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.4,4
tt10054604,Girlfriends Reunited,2020,111,2,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3.3,0
tt10054778,Famous,2021,110,9,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.1,2
tt10054876,Zero Distance,2020,75,4,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.7,2
tt10054940,Arbëria,2019,80,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.0,3
tt10055546,Supercool,2021,92,19,10000000,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,5.3,1
tt10055770,Vellai Pookal,2019,122,9,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,7.1,3
tt10055774,Mere Pyare Deshvasiyom,2019,110,4,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.6,0
tt10056028,Fatei and the sea,2018,76,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.8,0
tt10056224,Cortex,2020,96,12,0,0,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,5.3,1
tt10056322,MeloDylan,2019,92,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.2,2
tt10056510,Dharma Prabhu,2019,147,5,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.8,0
tt10058356,Leur souffle,2019,120,4,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.7,3
tt10058892,The Journey of Monalisa,2019,92,6,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.8,3
tt10059236,My Second Year in College,2019,99,7,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4.9,0
tt10059252,Un hombre alado,2020,82,2,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.4,3
tt10059518,Unhinged,2020,90,45,33000000,0,8,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6.0,2
tt10060094,The Knight Before Christmas,2019,92,27,0,0,11,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,5.5,1
tt10060386,Hellcat's Revenge II: Deadman's Hand,2019,82,4,50000,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.6,0
tt10060772,HAM: A Musical Memoir,2020,113,3,0,0,12,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9.0,4
tt10061256,Hot Gimmick: Girl Meets Boy,2019,119,9,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.4,0
tt10061452,Iconicity,2020,88,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.6,1
tt10061464,Gunpoint,2021,107,5,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.3,0
tt10062150,Yücel'in Çiçekleri,2018,69,1,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.1,4
tt10062286,Lustrum,2018,90,3,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.9,1
tt10062338,Earwig,2021,114,26,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5.3,1
tt10062474,Unmadiyude Maranam,2019,78,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,3
tt10062556,Bhuj: The Pride of India,2021,113,12,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4.6,0
tt10062614,Guilty,2020,119,17,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5.4,1
tt10062628,Shadow,2021,115,11,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.1,2
tt10062634,La casa entre los cactus,2022,88,4,0,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7.0,3
tt10062650,O Olho e a Faca,2019,99,4,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5.6,1
tt10062704,Sasha's Hell,2019,98,3,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6.7,2
tt10063028,Puck & Hans - Made in Holland,2019,52,1,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.0,4
tt10063580,Cyberlante,2020,73,3,13140,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,3
tt10063934,Bigfoot: The Legend is Real,2020,81,2,0,0,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5.8,1
tt10064134,The Reunion,2022,85,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0,1
tt10064270,Jaddi Sardar,2019,150,7,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,6.2,2
tt10064354,Inland,2019,95,3,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.9,3
tt10064448,Because We Are Girls,2019,85,4,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.3,3
tt10064562,Charismatic Megafauna,2019,0,2,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,2
tt10064728,Inverse Everest,2019,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.2,3
tt10064948,Epokalipsa,2019,180,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0,0
tt10065694,Antebellum,2020,105,37,15000000,0,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,5.7,1
tt10065750,My Nudity Means Nothing,2019,85,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.8,1
tt10065976,No Longer Human,2019,120,16,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5.9,1
tt10066040,The Big Step,2019,96,3,0,0,8,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.4,2
tt10066162,Song of Youth,2019,112,6,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6.2,2
tt10066262,Depois de Ser Cinza,2020,98,2,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.1,4
tt10066432,Sleepless Beauty,2020,84,17,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.3,0
tt10066526,Mantan Manten,2019,102,6,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7.1,3
tt10066756,The Happiest Man on Earth,2019,85,5,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.1,3
tt10066808,Lightships,2021,0,2,127000,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,3
tt10068158,Made in Abyss: Journey's Dawn,2019,119,17,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.4,3
tt10068184,Eigaban Futari ecchi: Rabu agein,2019,0,2,0,1,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.6,2
tt10068544,Made in Abyss: Wandering Twilight,2019,110,10,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8,3
tt10068716,Let Me Be Frank,2021,82,2,0,0,9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7.1,3
tt10068916,Made in Abyss: Dawn of the Deep Soul,2020,113,23,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8.1,4
tt10069166,Destination Marfa,2021,97,7,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,0
tt10069842,Iluze,2019,60,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.4,1
tt10070730,Rise of the Machine Girls,2019,75,14,0,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0,1
tt10071352,The Mountain Minor,2019,87,3,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.8,2
tt10071462,Bunker of Blood 07: Killjoys Carnage Caravan,2019,88,2,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.5,0
tt10071594,I Am Here,2021,76,6,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8.1,4
tt10071606,Supreme Motherhood: The Journey of Mata Sahib Kaur,2022,100,7,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.3,4
tt10071862,Mazlum Kuzey & Kuddusi 2 La! Kasada Para Var!,2019,94,1,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.4,0
tt10072662,A Bookshop in Paris,2021,89,16,0,0,10,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,5.4,1
tt10072948,Zhili-byli my,2017,97,4,750,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,0
tt10073452,As Far as I Know,2020,123,8,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.1,3
tt10073510,Once in a Hundred Years: The Life and Legacy of Marian Anderson,2019,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.0,4
tt10074426,Last Fool Show,2019,110,7,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.6,2
tt10074458,Amussu,2019,100,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.2,4
tt10074486,Vortex,2019,103,11,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.9,1
tt10074536,Liberation,2019,103,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.1,2
tt10074544,"La Feliz, continuidades de la violencia",2019,84,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.5,3
tt10075070,Os Jovens Baumann,2018,70,3,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,2
tt10075380,Realm of Terracotta,2021,111,18,0,0,11,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5.9,1
tt10075442,Classic Again,2020,123,6,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6.8,2
tt10075536,Sherlock Holmes and the Great Escape,2019,84,12,0,0,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.2,2
tt10075650,Indiana Jones and the Sanctuary of the Black Order,2021,100,12,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,4.5,0
tt10075732,The Four Levels of Existence,2019,75,5,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.4,4
tt10075830,M for Malaysia,2019,92,5,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,1
tt10075944,Bazaar Encounters,2019,73,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.7,0
tt10076106,Manmadhudu 2,2019,155,8,0,0,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,4.8,0
tt10076440,Et je choisis de vivre,2019,70,2,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.3,3
tt10076722,We Are Legends,2019,108,4,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.2,1
tt10077034,Twist,2021,90,28,2000000,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4.1,0
tt10077090,Verano no miente,2018,120,2,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.8,2
tt10077544,Rosa's Wedding,2020,97,16,0,0,8,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.4,2
tt10077706,Meathook Massacre: The Final Chapter,2019,70,3,0,1,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.7,1
tt10077998,The Unknown Saint,2019,100,15,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6.5,2
tt10078132,Pansamantagal,2019,83,1,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.6,3
tt10078290,The Spy Behind Home Plate,2019,101,3,1500000,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.7,2
tt10078450,Papa Pogi,2019,100,1,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.8,2
tt10078502,Stars in the Sky: A Hunting Story,2018,75,6,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7.2,3
tt10078532,Daymohk,2019,85,6,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.1,3
tt10078664,Moon of the Blood Beast,2019,70,2,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.1,1
tt10078834,Wrestled Away: The Lee Kemp Story,2019,69,2,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.9,2
tt10078894,Deadly Playthings,2019,76,2,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.9,0
tt10078900,Freej Al Taibeen,2018,100,3,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.9,1
tt10078904,Apex Predators,2021,75,10,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,0
tt10079448,In a Silent Way,2020,93,2,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.4,4
tt10079698,Attack in LA,2018,80,5,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.7,0
tt10080052,Liza's Tale,2019,111,9,270000,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.8,2
tt10080086,August Never Ends,2021,95,4,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.6,0
tt10080092,Wild Grass,2020,112,9,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4.7,0
tt10080270,Killing Sarai,2019,106,17,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6.0,2
tt10080924,Sweater,2019,118,4,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.2,3
tt10080996,Gujarat 11,2019,140,2,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.2,2
tt10081086,Táo Quây,2019,102,2,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5.8,1
tt10081104,Gidarh Singhi,2019,120,3,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.6,1
tt10081116,Kobbari Matta,2019,110,6,0,0,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.9,2
tt10081120,Uchakattam,2019,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.3,2
tt10081172,15 Lakh Kado Aauga,2019,132,5,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.5,2
tt10081202,Evvarikee Cheppoddu,2019,133,4,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.1,3
tt10081210,Aaviri,2019,110,3,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3.5,0
tt10081238,Malli Malli Chusa,2019,126,4,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.5,0
tt10081546,A Lifetime of Sundays,2019,90,2,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.5,4
tt10081728,Santamaria,2019,85,3,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.1,3
tt10081762,Breaking Surface,2020,82,28,0,0,12,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,6.2,2
tt10081788,Paradise,2020,89,6,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.1,1
tt10082356,Dreams from the Outback,2019,79,3,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.4,3
